SKU_CODE,PRODUCT_NAME,COLOUR,CATEGORY,SUB_CATEGORY,TAGS,COLLECTIVE_SET,COST_PRICE,SELL_PRICE
SKU0342,Metal Arch Floor Lamp,Natural,Lighting,Floor Lamp,"[""metal"", ""soft"", ""farmhouse"", ""bohemian"", ""stylish"", ""natural""]","[""outdoor living"", ""rustic retreat collection"", ""home essentials""]",395.65,1125.22
SKU0343,Woven Botanical Wall Art,Bronze,Art,Wall Decor,"[""bronze"", ""decor"", ""seating"", ""contemporary"", ""woven"", ""home""]","[""complete decor kit""]",52.18,83.19
SKU0344,Breezy Bathroom Accessory Set (4-piece),Brown,Bathroom,Accessory Set,"[""minimalist"", ""adjustable"", ""bathroom"", ""brown"", ""home""]","[""home essentials""]",88.01,174.75
SKU0345,Art Deco Hybrid Spring Mattress (King),Green,Home Necessities,Mattress,"[""farmhouse"", ""green"", ""rustic"", ""giftable"", ""functional"", ""bedroom"", ""seating"", ""essential"", ""comfort""]","[""sleep well set"", ""complete decor kit"", ""bedroom comfort bundle""]",441.15,1167.76
SKU0346,Orthopedic Table Lamp,Maroon,Lighting,Table Lamp,"[""soft"", ""maroon"", ""eco-friendly"", ""bohemian"", ""decor"", ""functional""]","[""complete decor kit""]",315.01,550.78
SKU0347,Functional 400-TC Cotton Bedsheet Set,Beige,Home Necessities,Bedsheets,"[""essential"", ""storage"", ""cotton"", ""beige"", ""bedroom"", ""coastal"", ""seating"", ""stylish"", ""glam"", ""comfort"", ""home""]","[""sleep well set"", ""bedroom decor"", ""bedroom comfort bundle"", ""home essentials""]",99.57,212.25
SKU0348,Set of 6 Tumblers,Red,Kitchen,Glassware,"[""durable"", ""red"", ""eco-friendly"", ""kitchen"", ""stylish"", ""essential""]","[""curated collection""]",114.68,309.98
SKU0349,Melamine Gold Clear Finish,Pine,Paints,Wood Finishes,"[""minimalist"", ""paint"", ""adjustable"", ""renovation"", ""giftable"", ""wall treatment"", ""pine"", ""essential""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",258.52,508.99
SKU0350,Walnut Coffee Table,Multicolor,Furniture,Table,"[""multicolor"", ""minimalist"", ""walnut"", ""durable"", ""unique"", ""essential""]","[""boho chic set"", ""dining collection"", ""home essentials""]",444.93,1225.81
SKU0351,Functional Lumbar Pillow,Brown,Textiles,Cushion,"[""minimalist"", ""eco-friendly"", ""decor"", ""brown"", ""classic"", ""contemporary""]","[""outdoor living"", ""rustic retreat collection"", ""complete decor kit""]",423.57,928.43
SKU0352,Tractor Emulsion Shyne,Copper,Paints,Interior Paints,"[""copper"", ""paint"", ""renovation"", ""functional"", ""seating"", ""wall treatment"", ""contemporary"", ""glam""]","[""boho chic set"", ""curated collection"", ""painting project kit"", ""home renovation supplies""]",55.41,112.99
SKU0353,Elegant Abstract Canvas Print,Natural,Art,Wall Decor,"[""natural"", ""farmhouse"", ""comfort"", ""giftable""]","[""complete decor kit""]",325.62,908.70
SKU0354,Microfiber Decorative Bowl,Maroon,Decor,Decorative Accent,"[""microfiber"", ""modern"", ""adjustable"", ""maroon"", ""coastal"", ""seating"", ""contemporary""]","[""office setup"", ""designer's choice""]",377.72,601.91
SKU0355,Pine Mail Holder,Orange,Storage,Wall Organizer,"[""space-saving"", ""modern"", ""handmade"", ""unique"", ""coastal"", ""pine"", ""orange"", ""contemporary""]","[""curated collection""]",204.92,479.33
SKU0356,Stackable Storage Bins (2-pack),Black,Kitchen,Storage,"[""handmade"", ""black"", ""industrial"", ""ambient"", ""functional"", ""coastal"", ""kitchen""]","[""rustic retreat collection"", ""designer's choice""]",284.59,795.61
SKU0357,Wood Storage Bed,Orange,Furniture,Bed,"[""scandinavian"", ""modern"", ""soft"", ""ambient"", ""bedroom"", ""orange"", ""wood"", ""glam""]","[""curated collection""]",220.95,644.14
SKU0358,Rustic Cotton Sheet Set,Yellow,Textiles,Sheets,"[""eco-friendly"", ""cotton"", ""yellow"", ""giftable"", ""contemporary""]","[""office setup"", ""curated collection""]",154.95,385.21
SKU0359,Ceramic Bathroom Accessory Set (4-piece),Rust,Bathroom,Accessory Set,"[""scandinavian"", ""industrial"", ""ceramic"", ""bathroom"", ""stylish"", ""essential"", ""rust""]","[""designer's choice""]",406.99,741.86
SKU0360,Cotton Fog-Free Shower Mirror,Black,Bathroom,Vanity Mirror,"[""durable"", ""black"", ""cotton"", ""bathroom"", ""essential"", ""home""]","[""designer's choice""]",343.29,847.92
SKU0361,Bamboo Serving Bowl,Brown,Kitchen,Serveware,"[""space-saving"", ""bohemian"", ""functional"", ""seating"", ""stylish"", ""kitchen"", ""bamboo"", ""brown""]","[""curated collection""]",245.43,433.22
SKU0362,Oak Bed Frame (Queen),Lavender,Furniture,Bed,"[""modern"", ""lavender"", ""eco-friendly"", ""storage"", ""oak"", ""bedroom"", ""home"", ""glam""]","[""nursery decor"", ""home essentials""]",150.41,240.77
SKU0363,Glass Floor Lamp,Teal,Lighting,Floor Lamp,"[""glass"", ""portable"", ""rustic"", ""teal"", ""home""]","[""bedroom decor"", ""home essentials""]",298.81,862.10
SKU0364,Plush Hybrid Spring Mattress (King),Ivory,Home Necessities,Mattress,"[""ivory"", ""soft"", ""functional"", ""bedroom"", ""essential"", ""comfort""]","[""industrial loft look"", ""sleep well set"", ""bedroom comfort bundle"", ""designer's choice"", ""nursery decor""]",154.71,249.18
SKU0365,Industrial Stainless Steel Pot,Walnut,Kitchen,Cookware,"[""space-saving"", ""modern"", ""walnut"", ""functional"", ""kitchen"", ""steel"", ""glam""]","[""modern minimalist vibe"", ""home essentials""]",220.28,439.45
SKU0366,Apcolite Satin Enamel,Terracotta,Paints,Enamels,"[""space-saving"", ""paint"", ""renovation"", ""industrial"", ""functional"", ""wall treatment"", ""classic"", ""terracotta"", ""comfort""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",279.36,631.37
SKU0367,Bohemian Thermal Insulated Curtains,Pink,Home Necessities,Curtains,"[""pink"", ""unique"", ""seating"", ""stylish"", ""essential"", ""comfort""]","[""bathroom essentials"", ""designer's choice""]",147.29,313.18
SKU0368,Oak Abstract Figurine,Maroon,Art,Sculpture,"[""home"", ""maroon"", ""storage"", ""oak"", ""decor"", ""contemporary"", ""lighting""]","[""complete decor kit""]",198.98,511.92
SKU0369,Wood Side Table,Silver,Furniture,Table,"[""silver"", ""rustic"", ""decor"", ""coastal"", ""wood"", ""comfort""]","[""dining collection"", ""designer's choice""]",349.05,874.46
SKU0370,Metal Bathroom Vanity,Rose Gold,Furniture,Vanity,"[""minimalist"", ""metal"", ""handmade"", ""portable"", ""functional"", ""bathroom"", ""rose gold"", ""classic""]","[""outdoor living"", ""complete decor kit""]",27.11,79.99
SKU0371,Melamine Gold Clear Finish,Brown,Paints,Wood Finishes,"[""paint"", ""renovation"", ""portable"", ""giftable"", ""wall treatment"", ""brown"", ""classic"", ""contemporary""]","[""painting project kit"", ""designer's choice"", ""home renovation supplies""]",398.28,635.92
SKU0372,Memory Foam Cube Storage Unit,Orange,Storage,Shelf,"[""farmhouse"", ""adjustable"", ""rustic"", ""seating"", ""classic"", ""orange"", ""memory foam""]","[""curated collection""]",290.90,566.25
SKU0373,Tranquil Chandelier,Multicolor,Lighting,Ceiling Lamp,"[""multicolor"", ""portable"", ""rustic"", ""decor""]","[""living room set"", ""designer's choice""]",367.72,782.30
SKU0374,Luxurious Bath Mat,Ivory,Bathroom,Bath Mat,"[""ivory"", ""space-saving"", ""soft"", ""bathroom"", ""home""]","[""boho chic set"", ""curated collection""]",314.63,750.18
SKU0375,Apex Metal Enamel,Green,Paints,Metal Finishes,"[""minimalist"", ""durable"", ""handmade"", ""paint"", ""metal"", ""renovation"", ""green"", ""bohemian"", ""functional"", ""wall treatment"", ""lighting""]","[""modern minimalist vibe"", ""curated collection"", ""painting project kit"", ""home renovation supplies""]",258.36,510.05
SKU0376,Rustic Area Rug (5x7),Navy,Textiles,Rug,"[""scandinavian"", ""space-saving"", ""storage"", ""navy"", ""giftable"", ""classic""]","[""designer's choice""]",303.51,887.19
SKU0377,Mahogany Storage Bin with Lid,Green,Storage,Bin,"[""farmhouse"", ""mahogany"", ""green"", ""eco-friendly"", ""industrial"", ""unique""]","[""home essentials""]",181.64,356.99
SKU0378,Wool Kitchen Utensil Set,Brown,Kitchen,Utensils,"[""handmade"", ""wool"", ""decor"", ""kitchen"", ""brown"", ""home"", ""glam""]","[""home essentials""]",108.14,200.20
SKU0379,Apex Metal Enamel,Green,Paints,Metal Finishes,"[""scandinavian"", ""space-saving"", ""metal"", ""paint"", ""green"", ""renovation"", ""rustic"", ""giftable"", ""wall treatment"", ""stylish"", ""essential""]","[""boho chic set"", ""complete decor kit"", ""painting project kit"", ""home renovation supplies""]",37.69,105.03
SKU0380,Set of 2 Linen Pillowcases,Terracotta,Textiles,Pillowcase,"[""bohemian"", ""functional"", ""seating"", ""linen"", ""terracotta"", ""contemporary""]","[""living room set"", ""designer's choice""]",234.04,614.52
SKU0381,Tranquil 400-TC Cotton Bedsheet Set,Red,Home Necessities,Bedsheets,"[""space-saving"", ""farmhouse"", ""red"", ""cotton"", ""functional"", ""bedroom"", ""classic"", ""essential"", ""comfort"", ""lighting""]","[""living room set"", ""sleep well set"", ""curated collection"", ""bedroom comfort bundle""]",293.01,565.75
SKU0382,Art Deco Ceramic Plate Set of 4,Floral,Kitchen,Tableware,"[""modern"", ""industrial"", ""ceramic"", ""kitchen"", ""contemporary"", ""floral"", ""lighting""]","[""glamorous accents"", ""home essentials""]",372.61,921.40
SKU0383,Vintage Duvet Cover Set (Queen),Rose Gold,Textiles,Bedding,"[""glam"", ""essential"", ""rose gold"", ""decor""]","[""outdoor living"", ""industrial loft look"", ""home essentials""]",197.75,492.01
SKU0384,Waffle Weave Shower Curtain,Indigo,Bathroom,Shower Curtain,"[""minimalist"", ""indigo"", ""portable"", ""giftable"", ""functional"", ""bathroom"", ""seating""]","[""complete decor kit""]",301.72,507.45
SKU0385,Bamboo Fog-Free Shower Mirror,Navy,Bathroom,Vanity Mirror,"[""farmhouse"", ""handmade"", ""portable"", ""bathroom"", ""bamboo"", ""navy"", ""home""]","[""curated collection"", ""rustic retreat collection""]",145.85,266.71
SKU0386,Minimalist Toaster Oven,Pine,Kitchen,Appliances,"[""modern"", ""farmhouse"", ""storage"", ""ambient"", ""unique"", ""kitchen"", ""pine""]","[""glamorous accents"", ""home essentials""]",389.90,1035.13
SKU0387,Compact Rattan Pendant Light,Navy,Lighting,Pendant Light,"[""scandinavian"", ""handmade"", ""portable"", ""bohemian"", ""rattan"", ""navy"", ""home""]","[""outdoor living"", ""complete decor kit""]",40.51,83.96
SKU0388,Rattan Armchair,Gold,Furniture,Chair,"[""scandinavian"", ""gold"", ""giftable"", ""unique"", ""rattan"", ""seating"", ""glam""]","[""living room set"", ""designer's choice"", ""industrial loft look""]",256.83,687.07
SKU0389,Iron Storage Unit,Emerald,Furniture,Storage,"[""modern"", ""storage"", ""portable"", ""giftable"", ""coastal"", ""emerald"", ""iron""]","[""designer's choice""]",278.57,551.91
SKU0390,Leather Jute Runner Rug,Multicolor,Textiles,Rug,"[""multicolor"", ""jute"", ""eco-friendly"", ""bohemian"", ""leather"", ""classic"", ""comfort""]","[""living room set"", ""complete decor kit"", ""glamorous accents""]",322.47,813.32
SKU0391,Set of 2 Linen Pillowcases,Blue,Textiles,Pillowcase,"[""durable"", ""adjustable"", ""industrial"", ""blue"", ""linen""]","[""living room set"", ""designer's choice"", ""industrial loft look""]",256.12,718.35
SKU0392,Mahogany Abstract Figurine,White,Art,Sculpture,"[""mahogany"", ""white"", ""adjustable"", ""home""]","[""designer's choice""]",354.32,593.38
SKU0393,Bamboo Cutlery Tray,Oak,Storage,Drawer Organizer,"[""scandinavian"", ""bohemian"", ""oak"", ""bamboo"", ""classic"", ""essential"", ""home""]","[""curated collection""]",295.12,711.99
SKU0394,Linen Bath Mat,Rust,Bathroom,Bath Mat,"[""modern"", ""durable"", ""adjustable"", ""bathroom"", ""linen"", ""rust""]","[""curated collection""]",111.72,217.49
SKU0395,Memory Foam Dining Table,Yellow,Furniture,Table,"[""soft"", ""portable"", ""giftable"", ""memory foam"", ""yellow"", ""coastal"", ""contemporary""]","[""modern minimalist vibe"", ""outdoor living"", ""complete decor kit""]",408.32,1060.40
SKU0396,Geometric Cheese Board,Indigo,Kitchen,Serveware,"[""indigo"", ""modern"", ""coastal"", ""kitchen"", ""lighting""]","[""home essentials""]",273.57,439.85
SKU0397,Pine Ceramic Vase,Gold,Decor,Vase,"[""minimalist"", ""space-saving"", ""adjustable"", ""gold"", ""bohemian"", ""giftable"", ""ceramic"", ""pine""]","[""home essentials""]",267.12,750.48
SKU0398,Abstract Wall Tapestry,Navy,Art,Tapestry,"[""navy"", ""ambient"", ""durable""]","[""curated collection""]",197.63,325.02
SKU0399,Rustic Wall Sconce,Pink,Lighting,Wall Sconce,"[""soft"", ""durable"", ""pink"", ""coastal"", ""glam""]","[""outdoor living"", ""curated collection""]",249.75,503.82
SKU0400,TrueCare Interior Wall Primer,Lavender,Paints,Primers,"[""scandinavian"", ""space-saving"", ""lavender"", ""paint"", ""renovation"", ""seating"", ""stylish"", ""wall treatment"", ""classic"", ""contemporary""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",285.99,812.34
SKU0401,Wood Geometric Pendant Light,Black,Lighting,Pendant Light,"[""farmhouse"", ""soft"", ""black"", ""eco-friendly"", ""coastal"", ""classic"", ""wood""]","[""nursery decor"", ""designer's choice""]",410.94,628.33
SKU0402,Set of 2 Velvet Floor Cushions,Green,Textiles,Cushion,"[""modern"", ""green"", ""velvet"", ""essential"", ""lighting"", ""glam""]","[""bedroom decor"", ""home essentials""]",440.88,1005.82
SKU0403,Tractor Synthetic Enamel,Oak,Paints,Enamels,"[""space-saving"", ""adjustable"", ""paint"", ""renovation"", ""oak"", ""functional"", ""coastal"", ""wall treatment"", ""home""]","[""complete decor kit"", ""painting project kit"", ""home renovation supplies""]",107.09,213.69
SKU0404,Rattan Full Length Mirror,Green,Decor,Mirror,"[""space-saving"", ""green"", ""bohemian"", ""unique"", ""classic"", ""rattan""]","[""home essentials""]",382.27,1093.85
SKU0405,Over-the-Toilet Storage,Green,Bathroom,Storage Rack,"[""modern"", ""green"", ""bathroom"", ""classic"", ""comfort""]","[""glamorous accents"", ""designer's choice""]",324.86,535.83
SKU0406,Ceramic Cotton Sheet Set,Terracotta,Textiles,Sheets,"[""minimalist"", ""durable"", ""cotton"", ""industrial"", ""giftable"", ""ceramic"", ""terracotta"", ""comfort""]","[""complete decor kit"", ""bathroom essentials""]",445.65,826.43
SKU0407,Crystal Dining Chair (Set of 2),Pine,Furniture,Chair,"[""coastal"", ""seating"", ""pine"", ""crystal"", ""classic"", ""contemporary"", ""home""]","[""boho chic set"", ""dining collection"", ""designer's choice""]",150.01,435.73
SKU0408,Set of 3 Storage Baskets,Yellow,Storage,Basket,"[""yellow"", ""handmade"", ""functional""]","[""home essentials""]",206.58,523.84
SKU0409,Vintage Blackout Curtains (Pair),Indigo,Home Necessities,Curtains,"[""scandinavian"", ""indigo"", ""modern"", ""handmade"", ""eco-friendly"", ""giftable"", ""essential"", ""comfort"", ""glam""]","[""glamorous accents"", ""dining collection"", ""home essentials""]",96.85,158.17
SKU0410,Scandinavian Shower Curtain,Pink,Bathroom,Shower Curtain,"[""soft"", ""durable"", ""pink"", ""bathroom"", ""coastal"", ""comfort""]","[""complete decor kit"", ""industrial loft look""]",362.31,617.76
SKU0411,Gallery Wall Art Set of 5,Natural,Art,Framed Art,"[""farmhouse"", ""storage"", ""ambient"", ""decor"", ""natural"", ""home""]","[""designer's choice""]",371.88,836.16
SKU0412,Walnut Coffee Table,Teal,Furniture,Table,"[""modern"", ""walnut"", ""storage"", ""bohemian"", ""coastal"", ""essential"", ""teal""]","[""bedroom decor"", ""home essentials""]",59.21,134.16
SKU0413,Fabric Animal Figurine,Silver,Decor,Figurine,"[""silver"", ""decor"", ""functional"", ""fabric"", ""contemporary"", ""comfort"", ""lighting""]","[""modern minimalist vibe"", ""complete decor kit"", ""dining collection""]",333.44,822.48
SKU0414,Bamboo Writing Desk,Mustard Yellow,Furniture,Desk,"[""modern"", ""mustard yellow"", ""eco-friendly"", ""industrial"", ""home office"", ""seating"", ""bamboo"", ""home""]","[""living room set"", ""rustic retreat collection"", ""designer's choice""]",95.29,230.45
SKU0415,Abstract Flush Mount Light,Grey,Lighting,Ceiling Lamp,"[""modern"", ""farmhouse"", ""industrial"", ""ambient"", ""decor"", ""comfort"", ""grey""]","[""curated collection""]",25.16,65.15
SKU0416,Steel Wall Tapestry,Brown,Art,Tapestry,"[""soft"", ""functional"", ""seating"", ""brown"", ""steel""]","[""designer's choice""]",344.84,807.66
SKU0417,Waffle Weave Shower Curtain,Blue,Bathroom,Shower Curtain,"[""scandinavian"", ""storage"", ""functional"", ""bathroom"", ""blue"", ""lighting""]","[""home essentials""]",184.59,376.50
SKU0418,Set of 3 Abstract Prints,Cream,Art,Prints,"[""minimalist"", ""modern"", ""cream"", ""giftable"", ""contemporary"", ""comfort""]","[""home essentials""]",416.93,726.58
SKU0419,Royale Luxury Emulsion,Floral,Paints,Interior Paints,"[""soft"", ""paint"", ""renovation"", ""wall treatment"", ""stylish"", ""floral"", ""glam""]","[""curated collection"", ""rustic retreat collection"", ""painting project kit"", ""home renovation supplies""]",221.15,567.80
SKU0420,Microfiber Laundry Hamper,Transparent,Storage,Basket,"[""microfiber"", ""transparent"", ""modern"", ""durable"", ""handmade"", ""coastal""]","[""boho chic set"", ""home essentials""]",101.38,178.25
SKU0421,Vintage Agate Drink Coaster,Natural,Decor,Coaster,"[""industrial"", ""ambient"", ""giftable"", ""unique"", ""seating"", ""natural""]","[""curated collection""]",104.86,246.51
SKU0422,Memory Foam Bath Rug,Copper,Bathroom,Bath Mat,"[""farmhouse"", ""copper"", ""eco-friendly"", ""rustic"", ""bathroom"", ""seating"", ""stylish"", ""memory foam"", ""home""]","[""boho chic set"", ""designer's choice""]",134.78,275.38
SKU0423,Unique Serving Tray,Red,Decor,Tray,"[""red"", ""eco-friendly"", ""coastal"", ""classic"", ""essential""]","[""designer's choice""]",163.72,406.60
SKU0424,Set of 2 Linen Pillowcases,Floral,Textiles,Pillowcase,"[""functional"", ""coastal"", ""seating"", ""linen"", ""floral"", ""lighting""]","[""living room set"", ""curated collection""]",258.20,697.14
SKU0425,Set of 3 Abstract Prints,Multicolor,Art,Prints,"[""scandinavian"", ""multicolor"", ""minimalist"", ""modern"", ""soft"", ""eco-friendly"", ""classic""]","[""home essentials""]",280.82,702.81
